Run scenario: n021w4

Processing: week 0
================================================================================

Finish initial solution ...
penalties -- H1: 0, H2: 0, H3: 6000 H4: 0, S1: 630, S2+S3+S5: 3900, S4: 60, ComC: 441.5278
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1245, S4: 10, ComC: 408.7115
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1245, S4: 10, ComC: 407.9577
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1410, S4: 10, ComC: 412.9857
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 412.5549
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1200, S4: 10, ComC: 413.7666
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1245, S4: 10, ComC: 410.1989
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1500, S4: 10, ComC: 408.4848
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1215, S4: 10, ComC: 407.3601
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1305, S4: 10, ComC: 407.7971
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1485, S4: 10, ComC: 405.1160
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1410, S4: 10, ComC: 405.7180
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1320, S4: 10, ComC: 406.4110
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1335, S4: 10, ComC: 405.8306
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1320, S4: 10, ComC: 407.7622
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1335, S4: 10, ComC: 408.2281
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1335, S4: 20, ComC: 422.9802
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1275, S4: 10, ComC: 394.6858
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1275, S4: 10, ComC: 409.8148
penalties -- H1: 0, H2: 0, H3: 1500 H4: 0, S1: 210, S2+S3+S5: 1455, S4: 10, ComC: 409.6351
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 412.4844
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 410.0709
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1320, S4: 10, ComC: 404.4434
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 210, S2+S3+S5: 1380, S4: 10, ComC: 407.4238
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.5993
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 420.1467
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 409.6658
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1320, S4: 10, ComC: 395.7018
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 409.6658
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 409.6658
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 424.5795
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1335, S4: 10, ComC: 407.7323
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 405.2508
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1335, S4: 10, ComC: 418.3407
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 408.0709
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 20, ComC: 421.9617
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1335, S4: 10, ComC: 408.9773
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1275, S4: 10, ComC: 395.8495
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1320, S4: 10, ComC: 409.1086
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1455, S4: 10, ComC: 405.4175
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1320, S4: 10, ComC: 412.3573
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 415.2151
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 210, S2+S3+S5: 1290, S4: 10, ComC: 403.9398
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1260, S4: 10, ComC: 409.9682
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1260, S4: 10, ComC: 414.3333
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1245, S4: 10, ComC: 409.5469
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 406.9301
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1245, S4: 10, ComC: 407.4150
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 409.0673
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1350, S4: 10, ComC: 401.3838
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 421.7563
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1260, S4: 10, ComC: 403.4935
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 403.8123
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1335, S4: 10, ComC: 398.7008
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1260, S4: 10, ComC: 401.7637
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 180, S2+S3+S5: 1365, S4: 10, ComC: 407.8085
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1230, S4: 10, ComC: 404.1069
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1245, S4: 10, ComC: 403.9165
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1245, S4: 10, ComC: 403.9165
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1425, S4: 10, ComC: 400.4465
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1245, S4: 10, ComC: 403.9165
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1395, S4: 10, ComC: 410.4463
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1305, S4: 10, ComC: 401.7855
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1290, S4: 10, ComC: 402.2793
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1350, S4: 10, ComC: 404.0831
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1395, S4: 10, ComC: 406.7847
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1245, S4: 10, ComC: 403.9165
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1305, S4: 10, ComC: 405.2144
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1245, S4: 10, ComC: 403.9165
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1305, S4: 10, ComC: 414.6101
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1425, S4: 10, ComC: 410.9598
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1440, S4: 10, ComC: 418.4104
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1425, S4: 10, ComC: 417.8779
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1530, S4: 10, ComC: 409.7330
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1320, S4: 10, ComC: 419.0244
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1320, S4: 10, ComC: 409.9318
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1320, S4: 10, ComC: 417.4920
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1305, S4: 10, ComC: 408.0686
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1365, S4: 10, ComC: 425.5185
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1275, S4: 10, ComC: 415.5084
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 416.4891
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 416.4891
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 416.4891
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 240, S2+S3+S5: 1305, S4: 10, ComC: 407.2734
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 416.4891
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1365, S4: 10, ComC: 411.6383
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 416.4891
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1380, S4: 10, ComC: 413.7915
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1320, S4: 10, ComC: 407.3880
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 416.4891
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 210, S2+S3+S5: 1395, S4: 10, ComC: 421.6052
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 210, S2+S3+S5: 1320, S4: 10, ComC: 416.8467
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 416.4891
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 210, S2+S3+S5: 1305, S4: 10, ComC: 416.4891
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1305, S4: 10, ComC: 417.3243
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1305, S4: 10, ComC: 417.3243
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1305, S4: 10, ComC: 416.0297
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1305, S4: 10, ComC: 417.3243
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1665, S4: 10, ComC: 420.7643
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 240, S2+S3+S5: 1305, S4: 10, ComC: 417.3243
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1275, S4: 10, ComC: 414.9249
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1410, S4: 10, ComC: 412.9992
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 270, S2+S3+S5: 1410, S4: 10, ComC: 413.2172
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1275, S4: 10, ComC: 414.9249
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1290, S4: 10, ComC: 414.6334
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1290, S4: 10, ComC: 414.6334
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1335, S4: 10, ComC: 416.4146
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 330, S2+S3+S5: 1320, S4: 10, ComC: 395.5244
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 330, S2+S3+S5: 1305, S4: 10, ComC: 404.6902
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1440, S4: 10, ComC: 416.2271
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1545, S4: 10, ComC: 419.9059
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 300, S2+S3+S5: 1425, S4: 10, ComC: 421.9082
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 416.8819
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 330, S2+S3+S5: 1410, S4: 10, ComC: 416.9033
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1335, S4: 10, ComC: 419.7955
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1335, S4: 10, ComC: 419.7955
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1335, S4: 10, ComC: 419.7955
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1335, S4: 10, ComC: 419.7955
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1335, S4: 10, ComC: 419.7955
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 270, S2+S3+S5: 1365, S4: 10, ComC: 419.3615
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1320, S4: 10, ComC: 422.2391

--- Temperature Level (32/76) ---
> Current temperature: 22.4298
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1335, S4: 10, ComC: 419.7955
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 270, S2+S3+S5: 1335, S4: 10, ComC: 419.7955
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 300, S2+S3+S5: 1380, S4: 10, ComC: 422.3752
