Run scenario: n050w4

Processing: week 0
================================================================================

Finish initial solution ...
penalties -- H1: 0, H2: 0, H3: 7000 H4: 0, S1: 1770, S2+S3+S5: 10080, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 750, S2+S3+S5: 3450, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 750, S2+S3+S5: 3330, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3360, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3360, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3480, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3450, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3480, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 1000, H3: 500 H4: 0, S1: 840, S2+S3+S5: 3465, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3420, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3495, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3420, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3420, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3420, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3480, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3675, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3465, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3450, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3435, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3450, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3450, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 750, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3450, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3465, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3450, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3495, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3510, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3510, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3510, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 810, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3510, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3675, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3510, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3510, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3510, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3495, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3720, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 750, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3780, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3660, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3675, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 750, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 840, S2+S3+S5: 3780, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3645, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3735, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3675, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3675, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 750, S2+S3+S5: 3585, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3660, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3660, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 810, S2+S3+S5: 3585, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 780, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 840, S2+S3+S5: 3585, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3780, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 750, S2+S3+S5: 3645, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 810, S2+S3+S5: 3660, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 840, S2+S3+S5: 3525, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 810, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3480, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3690, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 750, S2+S3+S5: 3585, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3585, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3585, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3585, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3540, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 750, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3555, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3675, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 810, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 780, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3690, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 780, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 810, S2+S3+S5: 3630, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 840, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 840, S2+S3+S5: 3615, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3645, S4: 30, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 810, S2+S3+S5: 3585, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 810, S2+S3+S5: 3675, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3660, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 810, S2+S3+S5: 3600, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 780, S2+S3+S5: 3570, S4: 20, ComC: 0.0000
